customerid,product_name,signup_date,channel,first_activation_date,first_purchase_date,cancel_date,
9130350805342840,,6/2/21,Direct,,,,
9130350805357220,,6/2/21,PPC,,,,
9130350805478290,,6/2/21,Direct,,,,
9130350805812290,TurboTax,6/2/21,Direct,6/2/21,,9/29/21,
9130350805843250,QuickBooks,6/2/21,PPC,6/2/21,6/24/21,,
9130350806064840,QuickBooks,6/2/21,Sales,6/2/21,,,
9130350806105650,,6/2/21,Direct,,,,
9130350806408300,Mailchimp,6/2/21,Direct,7/2/21,7/3/21,11/2/21,
9130350806458610,TurboTax,6/2/21,SEO,6/2/21,6/17/21,,
9130350806476430,,6/2/21,Direct,,,,
9130350806495470,QuickBooks,6/2/21,PPC,6/2/21,6/9/21,,
9130350806498940,Mailchimp,6/2/21,SEO,6/2/21,,,
9130350806515510,TurboTax,6/2/21,Other,6/2/21,,,
9130350806944150,Mailchimp,6/2/21,PPC,6/2/21,6/14/21,,
9130350806988110,,6/2/21,PPC,,,,
9130350807099390,Mailchimp,6/2/21,SEO,6/3/21,,11/2/21,
9130350807137180,,6/2/21,PPC,,,,
9130350807164530,QuickBooks,6/2/21,Other,6/3/21,6/27/21,7/2/21,
9130350807191380,,6/2/21,PPC,,,,
9130350807196630,,6/2/21,PPC,,,,
9130350807261920,,6/2/21,Direct,,,,
9130350807312630,,6/2/21,Other,,,,
9130350807402790,,6/2/21,PPC,,,,
9130350810358080,,6/3/21,Direct,,,,
9130350810562080,,6/3/21,PPC,,,,
9130350810722420,Mint,6/3/21,Other,6/3/21,6/27/21,,
9130350810852900,,6/3/21,Direct,,,,
9130350810987150,,6/3/21,Direct,,,,
9130350811175160,TurboTax,6/3/21,Other,6/3/21,6/7/21,6/16/21,
9130350811201550,Mailchimp,6/3/21,Other,7/3/21,7/20/21,8/3/21,
9130350811245730,,6/3/21,SEO,,,,
9130350811364450,,6/3/21,PPC,,,,
9130350811458190,Mailchimp,6/3/21,Other,6/3/21,,,
9130350811484070,Mailchimp,6/3/21,Other,6/3/21,6/19/21,,
9130350811747870,Mailchimp,6/3/21,Other,6/3/21,,,
9130350811761320,TurboTax,6/3/21,Sales,6/3/21,,,
9130350811811000,TurboTax,6/3/21,SEO,6/3/21,,7/3/21,
9130350811811960,TurboTax,6/3/21,Other,6/3/21,,,
9130350812482440,,6/3/21,PPC,,,,
9130350812529190,Mint,6/3/21,Sales,6/3/21,,,
9130350812628100,QuickBooks,6/3/21,Direct,6/13/21,6/16/21,,
9130350812692020,QuickBooks,6/3/21,Direct,6/3/21,,10/3/21,
9130350812736600,QuickBooks,6/3/21,SEO,6/3/21,,,
9130350812769400,,6/3/21,Direct,,,,
9130350812955000,TurboTax,6/3/21,Sales,6/3/21,,8/3/21,
9130350812988260,TurboTax,6/3/21,Other,6/3/21,,,
9130350813151990,,6/3/21,Direct,,,,
9130350813155200,,6/3/21,Direct,,,,
9130350813178970,Mint,6/3/21,Direct,6/3/21,6/15/21,,
9130350813191610,QuickBooks,6/3/21,Other,6/3/21,6/8/21,,
9130350813208930,,6/3/21,PPC,,,,
9130350813281840,,6/3/21,Other,,,,
9130350813355280,,6/3/21,Direct,,,,
9130350813406280,TurboTax,6/3/21,Sales,6/3/21,,,
9130350813923620,QuickBooks,6/3/21,PPC,6/3/21,,,
9130350814016330,QuickBooks,6/3/21,PPC,6/4/21,,,
9130350814064290,Mint,6/3/21,SEO,6/4/21,,,
9130350814268130,QuickBooks,6/3/21,Direct,6/3/21,6/14/21,,
9130350817394910,,6/4/21,PPC,,,,
9130350817653660,TurboTax,6/4/21,Other,6/4/21,,,
9130350817661750,,6/4/21,SEO,,,,
9130350817720080,,6/4/21,Direct,,,,
9130350817771250,Mint,6/4/21,Other,6/4/21,,,
9130350817879360,TurboTax,6/4/21,Other,6/4/21,6/15/21,,
9130350818256250,,6/4/21,Direct,,,,
9130350818452040,Mailchimp,6/4/21,PPC,6/4/21,7/3/21,10/1/21,
9130350819265050,,6/4/21,Direct,,,,
9130350819324330,,6/4/21,Other,,,,
9130350819382090,Mailchimp,6/4/21,SEO,6/4/21,7/5/21,,
9130350819392920,Mailchimp,6/4/21,Other,6/4/21,6/16/21,8/20/21,
9130350819495200,Mint,6/4/21,Other,6/4/21,6/12/21,7/9/21,
9130350819520440,,6/4/21,Direct,,,,
9130350820090940,,6/4/21,Direct,,,,
9130350820194620,TurboTax,6/4/21,SEO,6/5/21,,,
9130350823137150,,6/5/21,Direct,,,,
9130350823141800,,6/5/21,Direct,,,,
9130350823196240,,6/5/21,Direct,,,,
9130350823399180,,6/5/21,Other,,,,
9130350823401830,,6/5/21,Direct,,,,
9130350823417790,TurboTax,6/5/21,Other,6/5/21,6/8/21,,
9130350823477020,,6/5/21,Direct,,,,
9130350823844680,,6/5/21,Direct,,,,
9130350823906670,,6/5/21,Direct,,,,
9130350823928110,,6/5/21,Direct,,,,
9130350823945940,Mailchimp,6/5/21,Other,7/5/21,7/26/21,,
9130350824024720,,6/5/21,Direct,,,,
9130350824076240,,6/5/21,Other,,,,
9130350824673110,,6/5/21,Direct,,,,
9130350827487390,,6/6/21,PPC,,,,
9130350827637330,,6/6/21,Direct,,,,
9130350827640820,,6/6/21,PPC,,,,
9130350827727620,Mailchimp,6/6/21,Direct,6/6/21,6/9/21,,
9130350827744200,,6/6/21,SEO,,,,
9130350828229110,Mint,6/6/21,Sales,6/6/21,7/7/21,8/2/21,
9130350828234830,TurboTax,6/6/21,Direct,6/6/21,6/12/21,9/6/21,
9130350828240860,,6/6/21,Direct,,,,
9130350828244970,,6/6/21,PPC,,,,
9130350828370870,Mint,6/6/21,PPC,6/6/21,,,
9130350828386590,QuickBooks,6/6/21,Direct,6/6/21,6/18/21,8/2/21,
9130350828387280,,6/6/21,PPC,,,,
9130350828408190,,6/6/21,Direct,,,,
9130350828528350,,6/6/21,Direct,,,,
9130350828544780,Mailchimp,6/6/21,PPC,9/28/21,,,
9130350828958120,Mailchimp,6/6/21,Other,6/6/21,,,
9130350829054100,,6/6/21,Direct,,,,
9130350829199000,,6/6/21,Direct,,,,
9130350829266280,,6/6/21,Direct,,,,
9130350832491620,,6/7/21,Sales,,,,
9130350832506570,Mailchimp,6/7/21,Other,6/7/21,,,
9130350832555370,Mint,6/7/21,PPC,6/7/21,,7/7/21,
9130350832709300,,6/7/21,Direct,,,,
9130350833029160,Mailchimp,6/7/21,Other,6/7/21,6/15/21,,
9130350833046470,,6/7/21,Direct,,,,
9130350833459370,TurboTax,6/7/21,Direct,6/7/21,,,
9130350833465420,QuickBooks,6/7/21,SEO,6/7/21,,,
9130350833519430,,6/7/21,Direct,,,,
9130350833633770,QuickBooks,6/7/21,PPC,6/9/21,,7/7/21,
9130350834007950,,6/7/21,PPC,,,,
9130350834156080,TurboTax,6/7/21,Sales,6/7/21,,,
9130350834293680,,6/7/21,Other,,,,
9130350834329020,QuickBooks,6/7/21,Other,6/7/21,,,
9130350834353880,,6/7/21,Direct,,,,
9130350834486530,,6/7/21,Other,,,,
9130350834490570,TurboTax,6/7/21,PPC,6/7/21,,,
9130350834503680,Mint,6/7/21,PPC,6/7/21,,8/7/21,
9130350834605680,Mailchimp,6/7/21,Direct,6/9/21,6/13/21,,
9130350834635140,TurboTax,6/7/21,SEO,6/7/21,,,
9130350834657080,,6/7/21,Direct,,,,
9130350834791920,QuickBooks,6/7/21,PPC,6/7/21,6/11/21,,
9130350835725990,,6/7/21,Direct,,,,
9130350835774880,Mailchimp,6/7/21,PPC,6/8/21,6/27/21,,
9130350835777670,,6/7/21,Other,,,,
9130350835845800,TurboTax,6/7/21,Other,6/8/21,6/18/21,,
9130350835884540,Mailchimp,6/7/21,PPC,6/8/21,,,
9130350835941170,,6/7/21,Other,,,,
9130350836061550,QuickBooks,6/7/21,PPC,6/8/21,,,
9130350836148290,,6/7/21,PPC,,,,
9130350838888580,,6/8/21,Other,,,,
9130350838918310,,6/8/21,Other,,,,
9130350838967410,TurboTax,6/8/21,Other,6/8/21,7/6/21,,
9130350838980870,,6/8/21,Other,,,,
9130350839118600,Mailchimp,6/8/21,SEO,6/8/21,,10/5/21,
9130350839222940,QuickBooks,6/8/21,SEO,6/8/21,,,
9130350839370450,QuickBooks,6/8/21,Sales,6/8/21,,,
9130350839489910,TurboTax,6/8/21,Other,7/10/21,,,
9130350839490740,,6/8/21,Other,,,,
9130350839615200,TurboTax,6/8/21,Other,6/8/21,6/14/21,,
9130350839779660,,6/8/21,PPC,,,,
9130350840063880,,6/8/21,Other,,,,
9130350840118370,,6/8/21,Other,,,,
9130350840126650,TurboTax,6/8/21,Other,6/8/21,6/9/21,,
9130350840156360,Mailchimp,6/8/21,SEO,6/8/21,6/10/21,,
9130350840202880,,6/8/21,Other,,,,
9130350840279010,TurboTax,6/8/21,Direct,6/8/21,6/27/21,8/24/21,
9130350840350360,QuickBooks,6/8/21,Direct,6/9/21,,,
9130350840416590,,6/8/21,Direct,,,,
9130350840460200,,6/8/21,Direct,,,,
9130350840491700,,6/8/21,Other,,,,
9130350840610660,,6/8/21,Other,,,,
9130350840611530,TurboTax,6/8/21,Direct,6/8/21,,,
9130350840648900,QuickBooks,6/8/21,Sales,6/8/21,,7/8/21,
9130350840659720,,6/8/21,Direct,,,,
9130350840666640,,6/8/21,Other,,,,
9130350840738810,Mailchimp,6/8/21,Other,6/8/21,6/21/21,,
9130350840780290,,6/8/21,Other,,,,
9130350841340960,,6/8/21,Other,,,,
9130350841399230,,6/8/21,Other,,,,
9130350841503590,TurboTax,6/8/21,Direct,6/8/21,,11/8/21,
9130350841514300,QuickBooks,6/8/21,Other,6/8/21,7/5/21,,
9130350841569210,TurboTax,6/8/21,Direct,6/9/21,6/10/21,,
9130350841596330,,6/8/21,Other,,,,
9130350841799400,,6/8/21,Other,,,,
9130350841830850,TurboTax,6/8/21,SEO,6/9/21,6/12/21,,
9130350841851110,,6/8/21,Sales,,,,
9130350842115140,Mint,6/8/21,Direct,6/8/21,6/11/21,,
9130350842133770,QuickBooks,6/8/21,Sales,6/8/21,,,
9130350842229700,TurboTax,6/8/21,Sales,6/8/21,,,
9130350842281860,,6/8/21,Direct,,,,
9130350842319930,,6/8/21,Direct,,,,
9130350842344930,,6/8/21,Other,,,,
9130350842368900,Mint,6/8/21,Direct,6/8/21,7/8/21,,
9130350842370810,,6/8/21,Other,,,,
9130350842386420,,6/8/21,Other,,,,
9130350842431950,,6/8/21,Other,,,,
9130350843034800,,6/8/21,Other,,,,
9130350843069920,Mint,6/8/21,Other,6/9/21,6/17/21,9/8/21,
9130350843073480,Mint,6/8/21,Sales,6/8/21,6/11/21,,
9130350843107980,,6/8/21,Other,,,,
9130350843121530,,6/8/21,Other,,,,
9130350843182020,,6/8/21,Other,,,,
9130350843201450,,6/8/21,PPC,,,,
9130350843252610,,6/8/21,Other,,,,
9130350843266520,,6/8/21,Other,,,,
9130350843313630,,6/8/21,Other,,,,
9130350843343180,TurboTax,6/8/21,SEO,6/9/21,,,
9130350843408980,TurboTax,6/8/21,PPC,6/9/21,,,
9130350843535630,TurboTax,6/8/21,SEO,6/9/21,,8/8/21,
9130350843625110,,6/8/21,PPC,,,,
9130350843709680,Mint,6/8/21,Other,6/9/21,,9/8/21,
9130350843746640,,6/8/21,Direct,,,,
9130350846564760,,6/9/21,Direct,,,,
9130350846979390,QuickBooks,6/9/21,Other,6/9/21,,,
9130350846985210,,6/9/21,SEO,,,,
9130350847069740,,6/9/21,Direct,,,,
9130350847128460,Mailchimp,6/9/21,PPC,6/9/21,6/11/21,9/5/21,
9130350847332880,Mint,6/9/21,Other,6/9/21,,7/9/21,
9130350847560430,Mailchimp,6/9/21,PPC,6/9/21,,,
9130350847567840,Mint,6/9/21,SEO,6/9/21,6/17/21,,
9130350847718670,QuickBooks,6/9/21,PPC,7/15/21,8/11/21,,
9130350847730270,,6/9/21,Direct,,,,
9130350847761980,Mint,6/9/21,Other,6/9/21,6/25/21,,
9130350847828520,Mailchimp,6/9/21,Other,6/9/21,,,
9130350847947700,Mailchimp,6/9/21,Other,6/9/21,7/5/21,,
9130350848029230,Mint,6/9/21,Direct,6/9/21,6/16/21,,
9130350848049220,,6/9/21,Direct,,,,
9130350848052470,,6/9/21,Direct,,,,
9130350848519560,QuickBooks,6/9/21,Sales,6/9/21,7/5/21,,
9130350848735660,QuickBooks,6/9/21,PPC,7/9/21,,,
9130350848801990,QuickBooks,6/9/21,Sales,6/9/21,6/10/21,,
9130350848848940,,6/9/21,Direct,,,,
9130350849053660,Mailchimp,6/9/21,Other,6/9/21,6/10/21,,
9130350849161580,Mint,6/9/21,PPC,7/9/21,8/1/21,,
9130350849242620,QuickBooks,6/9/21,SEO,6/9/21,7/7/21,,
9130350849243540,QuickBooks,6/9/21,SEO,6/12/21,6/17/21,,
9130350849309750,QuickBooks,6/9/21,Sales,6/9/21,6/11/21,,
9130350849514140,,6/9/21,Direct,,,,
9130350849567560,Mailchimp,6/9/21,SEO,6/9/21,,,
9130350849571500,,6/9/21,Direct,,,,
9130350849584980,TurboTax,6/9/21,Other,6/9/21,,,
9130350849585520,Mailchimp,6/9/21,SEO,6/9/21,7/6/21,,
9130350850166290,,6/9/21,Other,,,,
9130350850213020,,6/9/21,Direct,,,,
9130350850247300,,6/9/21,Direct,,,,
9130350850381280,,6/9/21,Direct,,,,
9130350850393880,,6/9/21,Other,,,,
9130350850421220,Mint,6/9/21,PPC,6/10/21,6/28/21,,
9130350853146270,,6/10/21,Direct,,,,
9130350853362040,Mint,6/10/21,Other,6/10/21,7/1/21,,
9130350853513500,Mailchimp,6/10/21,Other,6/10/21,6/14/21,8/10/21,
9130350853613400,,6/10/21,Other,,,,
9130350853762030,TurboTax,6/10/21,Direct,6/10/21,6/19/21,,
9130350853802640,Mailchimp,6/10/21,Other,8/19/21,9/14/21,,
9130350853831770,QuickBooks,6/10/21,SEO,6/10/21,6/14/21,,
9130350853951600,Mailchimp,6/10/21,Other,6/10/21,,,
9130350854109980,QuickBooks,6/10/21,Other,6/10/21,6/22/21,8/14/21,
9130350854136420,QuickBooks,6/10/21,SEO,6/10/21,7/3/21,9/10/21,
9130350854139170,QuickBooks,6/10/21,SEO,6/10/21,,10/7/21,
9130350854209580,Mint,6/10/21,Other,6/10/21,,,
9130350854260090,,6/10/21,PPC,,,,
9130350854274680,Mailchimp,6/10/21,Direct,6/10/21,7/11/21,,
9130350854625280,,6/10/21,PPC,,,,
9130350854636460,Mint,6/10/21,Direct,6/10/21,,,
9130350855064730,Mint,6/10/21,Sales,6/10/21,,,
9130350855080170,,6/10/21,Direct,,,,
9130350855285650,TurboTax,6/10/21,Other,6/10/21,,,
9130350855381520,Mailchimp,6/10/21,PPC,7/12/21,8/7/21,,
9130350855496760,Mint,6/10/21,PPC,6/10/21,7/7/21,,
9130350855537230,TurboTax,6/10/21,Direct,6/10/21,7/2/21,,
9130350855797000,,6/10/21,PPC,,,,
9130350855840390,TurboTax,6/10/21,Direct,7/26/21,,,
9130350855934240,,6/10/21,Direct,,,,
9130350856446650,,6/10/21,Direct,,,,
9130350856477330,Mailchimp,6/10/21,Other,6/10/21,6/25/21,,
9130350856486110,Mailchimp,6/10/21,SEO,6/10/21,,,
9130350856499720,,6/10/21,Other,,,,
9130350856541360,Mint,6/10/21,PPC,6/11/21,,,
9130350856757670,Mailchimp,6/10/21,SEO,6/11/21,6/18/21,,
9130350859758770,,6/11/21,Direct,,,,
9130350859812260,TurboTax,6/11/21,Other,6/11/21,,,
9130350859822190,,6/11/21,Direct,,,,
9130350859829690,,6/11/21,Direct,,,,
9130350859893490,Mailchimp,6/11/21,SEO,6/11/21,6/16/21,,
9130350859966250,,6/11/21,Direct,,,,
9130350860052890,,6/11/21,Direct,,,,
9130350860099700,TurboTax,6/11/21,Other,6/11/21,,,
9130350860184550,,6/11/21,Direct,,,,
9130350860434940,Mailchimp,6/11/21,Other,6/11/21,6/28/21,,
9130350860574010,QuickBooks,6/11/21,PPC,6/11/21,6/23/21,,
9130350860575570,TurboTax,6/11/21,PPC,6/11/21,,,
9130350860578650,TurboTax,6/11/21,PPC,6/11/21,,,
9130350860599280,QuickBooks,6/11/21,Other,7/12/21,,,
9130350860604300,Mint,6/11/21,Sales,6/11/21,6/28/21,10/8/21,
9130350860691060,QuickBooks,6/11/21,Sales,6/11/21,,10/11/21,
9130350860707130,,6/11/21,PPC,,,,
9130350860775580,Mailchimp,6/11/21,Other,6/11/21,6/23/21,,
9130350860776880,Mint,6/11/21,PPC,6/11/21,,11/7/21,
9130350860790380,QuickBooks,6/11/21,Direct,6/11/21,7/2/21,,
9130350861153060,,6/11/21,PPC,,,,
9130350861232270,Mailchimp,6/11/21,Sales,6/11/21,6/15/21,,
9130350861444760,QuickBooks,6/11/21,Other,6/11/21,,8/23/21,
9130350861479770,Mint,6/11/21,Other,6/11/21,,,
9130350861513150,Mint,6/11/21,PPC,6/11/21,7/12/21,,
9130350861721890,,6/11/21,PPC,,,,
9130350861784280,TurboTax,6/11/21,PPC,7/19/21,,,
9130350862485920,TurboTax,6/11/21,Direct,6/12/21,,,
9130350862556540,,6/11/21,Other,,,,
9130350865516850,,6/12/21,PPC,,,,
9130350865534780,Mint,6/12/21,PPC,6/12/21,,8/8/21,
9130350865548530,QuickBooks,6/12/21,PPC,6/12/21,,,
9130350865645900,,6/12/21,SEO,,,,
9130350865664570,,6/12/21,Direct,,,,
9130350865667750,QuickBooks,6/12/21,Direct,6/12/21,6/19/21,9/12/21,
9130350865706860,,6/12/21,PPC,,,,
9130350866035260,,6/12/21,Direct,,,,
9130350866038230,Mailchimp,6/12/21,PPC,6/12/21,6/13/21,9/12/21,
9130350866064300,QuickBooks,6/12/21,PPC,6/12/21,6/19/21,,
9130350866065390,TurboTax,6/12/21,PPC,6/12/21,6/24/21,,
9130350866187430,,6/12/21,Direct,,,,
9130350866263290,QuickBooks,6/12/21,Direct,6/12/21,,7/12/21,
9130350866801990,TurboTax,6/12/21,PPC,6/13/21,,,
9130350866840640,,6/12/21,Other,,,,
9130350869732490,Mint,6/13/21,PPC,6/13/21,6/18/21,,
9130350869751680,,6/13/21,Direct,,,,
9130350869756030,,6/13/21,Direct,,,,
9130350869801610,,6/13/21,Direct,,,,
9130350869898040,Mint,6/13/21,Direct,6/13/21,7/9/21,,
9130350869920040,TurboTax,6/13/21,SEO,6/13/21,6/17/21,,
9130350869949430,Mailchimp,6/13/21,SEO,6/18/21,,9/13/21,
9130350870372020,Mailchimp,6/13/21,Other,6/14/21,,9/13/21,
9130350870392740,Mailchimp,6/13/21,SEO,6/13/21,,,
9130350870435710,TurboTax,6/13/21,PPC,6/13/21,,,
9130350870467090,,6/13/21,PPC,,,,
9130350870521800,Mailchimp,6/13/21,Other,6/13/21,7/13/21,,
9130350870522170,TurboTax,6/13/21,Other,6/14/21,,,
9130350870578750,,6/13/21,Direct,,,,
9130350871162590,TurboTax,6/13/21,Other,6/14/21,7/7/21,10/10/21,
9130350871279270,Mint,6/13/21,SEO,6/14/21,6/29/21,,
9130350874090130,Mailchimp,6/14/21,Direct,7/14/21,,,
9130350874125200,,6/14/21,SEO,,,,
9130350874135440,TurboTax,6/14/21,SEO,7/14/21,,,
9130350874151460,TurboTax,6/14/21,Direct,7/9/21,8/4/21,,
9130350874256870,,6/14/21,SEO,,,,
9130350874284750,Mailchimp,6/14/21,SEO,6/14/21,6/25/21,,
9130350874486210,,6/14/21,Direct,,,,
9130350874665230,Mailchimp,6/14/21,PPC,6/14/21,,8/14/21,
9130350874894280,TurboTax,6/14/21,Other,6/14/21,7/9/21,,
9130350875033610,Mint,6/14/21,Sales,6/14/21,7/1/21,,
9130350875111630,QuickBooks,6/14/21,Other,6/14/21,,,
9130350875161780,,6/14/21,Direct,,,,
9130350875191950,,6/14/21,Direct,,,,
9130350875331680,,6/14/21,Direct,,,,
9130350875578850,,6/14/21,SEO,,,,
9130350876229580,TurboTax,6/14/21,Direct,6/14/21,7/15/21,,
9130350876242170,,6/14/21,Other,,,,
9130350876369680,QuickBooks,6/14/21,Other,6/14/21,,,
9130350876371110,TurboTax,6/14/21,Sales,6/14/21,6/16/21,,
9130350876383150,Mailchimp,6/14/21,Direct,6/14/21,,7/14/21,
9130350876555010,,6/14/21,Direct,,,,
9130350877075090,TurboTax,6/14/21,Direct,6/14/21,6/26/21,,
9130350877124970,Mailchimp,6/14/21,Other,6/14/21,7/1/21,,
9130350877319530,,6/14/21,Direct,,,,
9130350877328860,Mint,6/14/21,Direct,6/14/21,7/5/21,,
9130350877953280,Mailchimp,6/14/21,Other,6/14/21,7/6/21,9/29/21,
9130350878041320,Mailchimp,6/14/21,SEO,6/15/21,,,
9130350878109270,Mint,6/14/21,PPC,6/15/21,6/19/21,,
9130350878134830,,6/14/21,Direct,,,,
9130350878179680,Mint,6/14/21,Direct,6/14/21,,,
9130350878272860,TurboTax,6/14/21,Other,6/14/21,6/30/21,,
9130350878401080,Mint,6/14/21,Direct,6/14/21,,8/14/21,
9130350878405880,TurboTax,6/14/21,PPC,6/15/21,,7/14/21,
9130350878438630,Mint,6/14/21,SEO,6/18/21,,8/25/21,
9130350881903640,Mailchimp,6/15/21,Direct,6/15/21,,8/11/21,
9130350881908350,,6/15/21,Direct,,,,
9130350882132450,,6/15/21,Direct,,,,
9130350882576370,QuickBooks,6/15/21,Direct,6/19/21,6/30/21,7/19/21,
9130350882587270,QuickBooks,6/15/21,Sales,6/15/21,,,
9130350882755700,TurboTax,6/15/21,SEO,6/18/21,6/20/21,,
9130350883440310,TurboTax,6/15/21,Other,9/21/21,,,
9130350883497570,Mint,6/15/21,Direct,6/15/21,,,
9130350884068950,Mailchimp,6/15/21,Other,7/19/21,,,
9130350884093750,Mailchimp,6/15/21,SEO,6/15/21,6/22/21,,
9130350884185340,QuickBooks,6/15/21,Other,6/15/21,,,
9130350884194420,QuickBooks,6/15/21,SEO,6/15/21,,,
9130350884202880,QuickBooks,6/15/21,Direct,6/15/21,,,
9130350884288540,Mailchimp,6/15/21,Direct,6/15/21,7/9/21,,
9130350884315460,QuickBooks,6/15/21,PPC,6/17/21,7/11/21,,
9130350884319970,Mint,6/15/21,Direct,7/16/21,,,
9130350884335320,,6/15/21,Direct,,,,
9130350884396320,,6/15/21,SEO,,,,
9130350884423900,,6/15/21,SEO,,,,
9130350884507670,Mint,6/15/21,PPC,6/15/21,7/3/21,,
9130350885007000,,6/15/21,Direct,,,,
9130350885088290,QuickBooks,6/15/21,Other,6/15/21,,,
9130350885117700,Mint,6/15/21,SEO,6/16/21,7/5/21,9/15/21,
9130350885142830,,6/15/21,Other,,,,
9130350885156180,,6/15/21,Other,,,,
9130350885163890,Mailchimp,6/15/21,Direct,6/16/21,7/4/21,,
9130350885184960,,6/15/21,Direct,,,,
9130350888164120,,6/16/21,Direct,,,,
9130350888169000,QuickBooks,6/16/21,Other,6/16/21,,,
9130350888260310,,6/16/21,Direct,,,,
9130350888366190,,6/16/21,Direct,,,,
9130350888499630,QuickBooks,6/16/21,SEO,6/16/21,,,
9130350888536960,QuickBooks,6/16/21,Other,6/16/21,,,
9130350888583500,,6/16/21,Direct,,,,
9130350888752550,QuickBooks,6/16/21,Other,6/16/21,6/25/21,,
9130350888851420,,6/16/21,SEO,,,,
9130350888992670,QuickBooks,6/16/21,Direct,6/16/21,7/4/21,10/16/21,
9130350889031800,,6/16/21,Direct,,,,
9130350889195080,Mint,6/16/21,Direct,6/16/21,,,
9130350889240480,TurboTax,6/16/21,Other,6/16/21,7/7/21,,
9130350889833390,QuickBooks,6/16/21,SEO,6/16/21,7/13/21,,
9130350890394730,QuickBooks,6/16/21,Other,6/16/21,7/6/21,,
9130350890440190,,6/16/21,Other,,,,
9130350890444030,Mailchimp,6/16/21,Other,6/16/21,6/19/21,7/16/21,
9130350890585280,Mailchimp,6/16/21,SEO,6/16/21,,7/16/21,
9130350890658200,TurboTax,6/16/21,PPC,6/16/21,,10/16/21,
9130350890682450,,6/16/21,Direct,,,,
9130350890762340,,6/16/21,PPC,,,,
9130350890777100,,6/16/21,Direct,,,,
9130350891828860,QuickBooks,6/16/21,SEO,6/17/21,,10/13/21,
9130350891883990,,6/16/21,Direct,,,,
9130350891924000,Mint,6/16/21,Direct,6/16/21,,7/17/21,
9130350895242200,Mint,6/17/21,PPC,6/17/21,6/28/21,7/15/21,
9130350895366750,QuickBooks,6/17/21,Sales,6/17/21,6/21/21,,
9130350895634310,,6/17/21,Direct,,,,
9130350895897080,Mint,6/17/21,Direct,7/17/21,,,
9130350896232090,Mint,6/17/21,Sales,6/17/21,7/4/21,,
9130350896242870,,6/17/21,Direct,,,,
9130350896262050,,6/17/21,Direct,,,,
9130350896390270,,6/17/21,Direct,,,,
9130350896406230,TurboTax,6/17/21,Other,6/17/21,6/23/21,,
9130350896476230,Mint,6/17/21,Sales,6/17/21,6/26/21,,
9130350896556840,,6/17/21,Direct,,,,
9130350896924740,Mint,6/17/21,Direct,6/17/21,,,
9130350897032900,TurboTax,6/17/21,Direct,6/17/21,7/1/21,11/13/21,
9130350897083340,,6/17/21,Direct,,,,
9130350897172110,Mint,6/17/21,Other,6/17/21,6/28/21,7/9/21,
9130350897186580,Mailchimp,6/17/21,SEO,6/17/21,,8/17/21,
9130350897241510,TurboTax,6/17/21,PPC,6/17/21,7/6/21,,
9130350897510850,,6/17/21,SEO,,,,
9130350897586170,Mint,6/17/21,Direct,6/21/21,,7/21/21,
9130350897617840,QuickBooks,6/17/21,Sales,6/17/21,7/2/21,,
9130350897729620,,6/17/21,Direct,,,,
9130350897895800,,6/17/21,Direct,,,,
9130350897968790,QuickBooks,6/17/21,Sales,6/17/21,7/6/21,,
9130350898431450,TurboTax,6/17/21,Sales,6/17/21,7/6/21,,
9130350898434480,QuickBooks,6/17/21,Direct,6/17/21,,11/13/21,
9130350898459710,QuickBooks,6/17/21,Direct,6/17/21,,7/17/21,
9130350898463570,Mint,6/17/21,PPC,6/17/21,6/29/21,,
9130350898465170,TurboTax,6/17/21,PPC,6/17/21,7/14/21,,
9130350898485650,Mailchimp,6/17/21,PPC,6/17/21,7/2/21,,
9130350898582890,,6/17/21,PPC,,,,
9130350898639130,,6/17/21,Direct,,,,
9130350898698230,,6/17/21,PPC,,,,
9130350898776070,,6/17/21,SEO,,,,
9130350898806440,QuickBooks,6/17/21,PPC,6/18/21,6/23/21,7/17/21,
9130350901774920,,6/18/21,Direct,,,,
9130350901871030,TurboTax,6/18/21,Other,6/18/21,7/17/21,11/2/21,
9130350901921730,,6/18/21,Direct,,,,
9130350901979890,Mailchimp,6/18/21,PPC,6/18/21,6/26/21,,
9130350901981070,,6/18/21,Other,,,,
9130350902185390,QuickBooks,6/18/21,Direct,6/18/21,7/16/21,,
9130350902297290,Mailchimp,6/18/21,Direct,6/18/21,,8/18/21,
9130350902459870,Mailchimp,6/18/21,Sales,6/18/21,,,
9130350902581350,,6/18/21,PPC,,,,
9130350902705660,Mint,6/18/21,Sales,6/18/21,6/26/21,,
9130350902731250,Mailchimp,6/18/21,Direct,7/19/21,,,
9130350902752830,QuickBooks,6/18/21,Other,6/18/21,7/3/21,,
9130350902796690,Mint,6/18/21,PPC,6/18/21,,,
9130350903237810,Mint,6/18/21,SEO,6/18/21,6/27/21,,
9130350903262640,Mint,6/18/21,Other,6/18/21,6/19/21,,
9130350903264900,Mint,6/18/21,PPC,6/18/21,,,
9130350903360160,QuickBooks,6/18/21,Other,6/18/21,,10/9/21,
9130350903424220,,6/18/21,SEO,,,,
9130350903463480,QuickBooks,6/18/21,PPC,6/18/21,,,
9130350903752300,Mailchimp,6/18/21,SEO,6/18/21,,,
9130350903900490,Mailchimp,6/18/21,Other,6/18/21,6/19/21,6/25/21,
9130350903926440,,6/18/21,Direct,,,,
